id,target
352785,0
352786,0
352787,0
352788,0
352789,0
352790,1
352791,2
352792,0
352793,0
352794,0
352795,0
352796,0
352797,2
352798,0
352799,0
352800,0
352801,0
352802,0
352803,2
352804,0
352805,0
352806,2
352807,0
352808,0
352809,2
352810,2
352811,0
352812,0
352813,0
352814,0
352815,2
352816,1
352817,1
352818,0
352819,2
352820,0
352821,0
352822,2
352823,0
352824,1
352825,0
352826,0
352827,0
352828,0
352829,0
352830,0
352831,0
352832,0
352833,2
352834,0
352835,0
352836,0
352837,2
352838,0
352839,0
352840,0
352841,2
352842,2
352843,1
352844,2
352845,0
352846,0
352847,0
352848,0
352849,0
352850,0
352851,0
352852,0
352853,0
352854,0
352855,0
352856,0
352857,0
352858,2
352859,2
352860,0
352861,2
352862,0
352863,0
352864,0
352865,2
352866,0
352867,1
352868,0
352869,0
352870,0
352871,0
352872,0
352873,2
352874,0
352875,0
352876,0
352877,0
352878,0
352879,1
352880,2
352881,0
352882,0
352883,0
352884,0
352885,0
352886,2
352887,2
352888,0
352889,0
352890,0
352891,2
352892,1
352893,1
352894,0
352895,2
352896,2
352897,2
352898,0
352899,0
352900,2
352901,0
352902,2
352903,0
352904,0
352905,2
352906,2
352907,0
352908,0
352909,0
352910,0
352911,2
352912,0
352913,0
352914,0
352915,0
352916,0
352917,0
352918,0
352919,2
352920,0
352921,0
352922,0
352923,0
352924,0
352925,0
352926,0
352927,2
352928,0
352929,0
352930,0
352931,0
352932,0
352933,0
352934,2
352935,2
352936,2
352937,2
352938,0
352939,0
352940,0
352941,0
352942,0
352943,2
352944,0
352945,2
352946,2
352947,0
352948,0
352949,2
352950,0
352951,0
352952,0
352953,0
352954,0
352955,0
352956,2
352957,0
352958,0
352959,0
352960,2
352961,0
352962,0
352963,0
352964,2
352965,0
352966,0
352967,0
352968,1
352969,0
352970,0
352971,0
352972,0
352973,2
352974,2
352975,0
352976,1
352977,0
352978,0
352979,0
352980,2
352981,0
352982,2
352983,0
352984,0
352985,0
352986,0
352987,2
352988,0
352989,2
352990,0
352991,0
352992,2
352993,0
352994,2
352995,0
352996,0
352997,0
352998,0
352999,0
353000,2
353001,2
353002,0
353003,0
353004,0
353005,0
353006,2
353007,0
353008,0
353009,0
353010,2
353011,0
353012,0
353013,1
353014,0
353015,0
353016,0
353017,0
353018,0
353019,0
353020,1
353021,1
353022,2
353023,1
353024,0
353025,0
353026,0
353027,0
353028,2
353029,0
353030,0
353031,2
353032,0
353033,0
353034,0
353035,0
353036,1
353037,0
353038,0
353039,2
353040,2
353041,2
353042,0
353043,2
353044,1
353045,0
353046,0
353047,1
353048,0
353049,0
353050,2
353051,0
353052,0
353053,0
353054,0
353055,0
353056,0
353057,2
353058,2
353059,0
353060,0
353061,1
353062,2
353063,2
353064,0
353065,0
353066,0
353067,0
353068,0
353069,0
353070,0
353071,0
353072,0
353073,0
353074,2
353075,0
353076,2
353077,2
353078,2
353079,2
353080,0
353081,2
353082,1
353083,0
353084,0
353085,0
353086,0
353087,0
353088,0
353089,0
353090,0
353091,0
353092,0
353093,0
353094,2
353095,0
353096,2
353097,0
353098,0
353099,0
353100,0
353101,0
353102,2
353103,0
353104,0
353105,0
353106,2
353107,0
353108,0
353109,0
353110,0
353111,0
353112,0
353113,0
353114,0
353115,0
353116,0
353117,0
353118,0
353119,0
353120,0
353121,2
353122,0
353123,0
353124,0
353125,2
353126,2
353127,0
353128,2
353129,2
353130,0
353131,0
353132,0
353133,0
353134,0
353135,0
353136,0
353137,0
353138,0
353139,0
353140,0
353141,0
353142,0
353143,2
353144,2
353145,0
353146,0
353147,2
353148,1
353149,0
353150,1
353151,0
353152,0
353153,0
353154,0
353155,0
353156,0
353157,0
353158,0
353159,0
353160,0
353161,1
353162,0
353163,2
353164,2
353165,2
353166,0
353167,2
353168,1
353169,0
353170,0
353171,0
353172,0
353173,0
353174,0
353175,1
353176,0
353177,2
353178,0
353179,0
353180,0
353181,0
353182,0
353183,0
353184,2
353185,0
353186,0
353187,0
353188,0
353189,2
353190,0
353191,0
353192,1
353193,2
353194,0
353195,0
353196,0
353197,0
353198,0
353199,0
353200,0
353201,2
353202,0
353203,0
353204,2
353205,0
353206,0
353207,0
353208,2
353209,2
353210,0
353211,2
353212,0
353213,1
353214,0
353215,0
353216,2
353217,0
353218,2
353219,2
353220,0
353221,2
353222,0
353223,1
353224,2
353225,2
353226,2
353227,0
353228,0
353229,2
353230,0
353231,0
353232,2
353233,0
353234,2
353235,0
353236,0
353237,0
353238,0
353239,0
353240,0
353241,0
353242,1
353243,2
353244,0
353245,0
353246,0
353247,0
353248,0
353249,2
353250,0
353251,0
353252,1
353253,0
353254,0
353255,0
353256,0
353257,0
353258,0
353259,2
353260,0
353261,0
353262,0
353263,0
353264,0
353265,0
353266,0
353267,2
353268,0
353269,0
353270,0
353271,0
353272,0
353273,0
353274,0
353275,1
353276,0
353277,0
353278,0
353279,0
353280,0
353281,0
353282,0
353283,0
353284,1
353285,2
353286,0
353287,0
353288,2
353289,0
353290,0
353291,0
353292,0
353293,0
353294,0
353295,0
353296,0
353297,0
353298,0
353299,0
353300,0
353301,0
353302,0
353303,0
353304,0
353305,0
353306,0
353307,0
353308,0
353309,0
353310,0
353311,0
353312,0
353313,0
353314,0
353315,0
353316,0
353317,0
353318,0
353319,0
353320,0
353321,0
353322,0
353323,0
353324,0
353325,0
353326,0
353327,0
353328,0
353329,1
353330,2
353331,0
353332,0
353333,1
353334,0
353335,0
353336,2
353337,0
353338,2
353339,0
353340,2
353341,0
353342,0
353343,0
353344,2
353345,0
353346,0
353347,2
353348,0
353349,0
353350,0
353351,0
353352,0
353353,0
353354,0
353355,0
353356,0
353357,0
353358,0
353359,0
353360,0
353361,0
353362,0
353363,2
353364,0
353365,0
353366,0
353367,0
353368,0
353369,0
353370,2
353371,0
353372,0
353373,2
353374,2
353375,2
353376,0
353377,2
353378,2
353379,0
353380,0
353381,0
353382,0
353383,0
353384,0
353385,0
353386,2
353387,2
353388,0
353389,1
353390,0
353391,0
353392,2
353393,0
353394,2
353395,2
353396,0
353397,0
353398,0
353399,1
353400,0
353401,0
353402,2
353403,0
353404,0
353405,0
353406,0
353407,0
353408,2
353409,0
353410,2
353411,0
353412,0
353413,2
353414,0
353415,1
353416,2
353417,0
353418,0
353419,0
353420,2
353421,0
353422,0
353423,1
353424,0
353425,0
353426,0
353427,0
353428,0
353429,0
353430,0
353431,0
353432,0
353433,2
353434,0
353435,1
353436,0
353437,2
353438,0
353439,0
353440,0
353441,2
353442,0
353443,0
353444,2
353445,2
353446,0
353447,2
353448,0
353449,0
353450,0
353451,2
353452,0
353453,0
353454,0
353455,0
353456,0
353457,0
353458,2
353459,0
353460,0
353461,0
353462,2
353463,2
353464,0
353465,0
353466,0
353467,0
353468,0
353469,1
353470,0
353471,0
353472,0
353473,1
353474,2
353475,2
353476,0
353477,0
353478,0
353479,0
353480,0
353481,0
353482,0
353483,0
353484,0
353485,0
353486,2
353487,2
353488,0
353489,0
353490,0
353491,2
353492,0
353493,2
353494,2
353495,0
353496,0
353497,2
353498,0
353499,2
353500,1
353501,2
353502,0
353503,2
353504,0
353505,2
353506,0
353507,0
353508,0
353509,1
353510,0
353511,0
353512,0
353513,0
353514,0
353515,0
353516,2
353517,0
353518,0
353519,0
353520,2
353521,0
353522,0
353523,2
353524,0
353525,0
353526,0
353527,1
353528,0
353529,0
353530,0
353531,2
353532,0
353533,2
353534,2
353535,0
353536,2
353537,0
353538,0
353539,0
353540,0
353541,0
353542,2
353543,0
353544,2
353545,0
353546,0
353547,0
353548,0
353549,0
353550,0
353551,0
353552,0
353553,0
353554,1
353555,0
353556,0
353557,2
353558,0
353559,1
353560,0
353561,0
353562,2
353563,0
353564,1
353565,0
353566,0
353567,0
353568,0
353569,0
353570,0
353571,0
353572,0
353573,2
353574,2
353575,0
353576,0
353577,0
353578,2
353579,0
353580,0
353581,2
353582,0
353583,0
353584,1
353585,0
353586,2
353587,0
353588,2
353589,0
353590,0
353591,0
353592,2
353593,2
353594,0
353595,2
353596,2
353597,0
353598,0
353599,0
353600,2
353601,0
353602,0
353603,0
353604,2
353605,0
353606,0
353607,0
353608,0
353609,0
353610,2
353611,2
353612,2
353613,0
353614,2
353615,0
353616,0
353617,1
353618,2
353619,0
353620,1
353621,0
353622,0
353623,0
353624,0
353625,0
353626,0
353627,2
353628,0
353629,0
353630,0
353631,0
353632,0
353633,0
353634,1
353635,0
353636,2
353637,2
353638,0
353639,0
353640,0
353641,2
353642,0
353643,0
353644,0
353645,0
353646,1
353647,1
353648,2
353649,0
353650,0
353651,0
353652,0
353653,0
353654,0
353655,2
353656,2
353657,0
353658,0
353659,0
353660,2
353661,0
353662,0
353663,0
353664,0
353665,0
353666,0
353667,0
353668,2
353669,0
353670,0
353671,0
353672,0
353673,0
353674,0
353675,1
353676,0
353677,2
353678,2
353679,0
353680,0
353681,1
353682,2
353683,0
353684,2
353685,0
353686,0
353687,2
353688,0
353689,2
353690,0
353691,0
353692,2
353693,0
353694,0
353695,0
353696,2
353697,0
353698,0
353699,0
353700,0
353701,0
353702,0
353703,2
353704,2
353705,0
353706,0
353707,2
353708,2
353709,2
353710,0
353711,0
353712,2
353713,0
353714,0
353715,2
353716,0
353717,0
353718,0
353719,0
353720,0
353721,0
353722,2
353723,0
353724,0
353725,0
353726,0
353727,0
353728,0
353729,0
353730,2
353731,0
353732,0
353733,1
353734,0
353735,2
353736,0
353737,2
353738,0
353739,0
353740,0
353741,0
353742,0
353743,2
353744,2
353745,0
353746,0
353747,0
353748,0
353749,0
353750,0
353751,0
353752,0
353753,0
353754,0
353755,0
353756,0
353757,0
353758,2
353759,0
353760,2
353761,1
353762,0
353763,0
353764,0
353765,0
353766,0
353767,2
353768,0
353769,0
353770,0
353771,2
353772,0
353773,2
353774,0
353775,0
353776,0
353777,2
353778,2
353779,0
353780,2
353781,0
353782,0
353783,0
353784,0
353785,0
353786,0
353787,0
353788,0
353789,0
353790,0
353791,2
353792,0
353793,0
353794,0
353795,0
353796,0
353797,2
353798,0
353799,0
353800,1
353801,2
353802,0
353803,0
353804,0
353805,0
353806,2
353807,2
353808,0
353809,0
353810,0
353811,2
353812,0
353813,0
353814,0
353815,0
353816,0
353817,0
353818,2
353819,2
353820,0
353821,0
353822,0
353823,2
353824,0
353825,0
353826,0
353827,2
353828,0
353829,2
353830,2
353831,1
353832,0
353833,0
353834,0
353835,0
353836,0
353837,2
353838,0
353839,0
353840,0
353841,0
353842,0
353843,0
353844,2
353845,0
353846,0
353847,0
353848,0
353849,2
353850,0
353851,0
353852,0
353853,0
353854,0
353855,2
353856,0
353857,0
353858,0
353859,0
353860,0
353861,0
353862,0
353863,0
353864,0
353865,0
353866,0
353867,0
353868,0
353869,2
353870,0
353871,0
353872,0
353873,0
353874,0
353875,0
353876,0
353877,0
353878,0
353879,0
353880,2
353881,0
353882,0
353883,2
353884,0
353885,2
353886,0
353887,1
353888,0
353889,0
353890,0
353891,0
353892,2
353893,1
353894,0
353895,0
353896,0
353897,0
353898,0
353899,0
353900,0
353901,0
353902,1
353903,0
353904,2
353905,0
353906,2
353907,0
353908,0
353909,0
353910,0
353911,0
353912,0
353913,0
353914,0
353915,0
353916,0
353917,2
353918,0
353919,0
353920,0
353921,0
353922,0
353923,2
353924,0
353925,0
353926,2
353927,0
353928,0
353929,0
353930,0
353931,0
353932,0
353933,0
353934,0
353935,0
353936,1
353937,0
353938,2
353939,0
353940,0
353941,0
353942,0
353943,2
353944,0
353945,2
353946,0
353947,0
353948,0
353949,2
353950,0
353951,0
353952,0
353953,0
353954,0
353955,0
353956,0
353957,2
353958,2
353959,0
353960,0
353961,0
353962,2
353963,0
353964,0
353965,0
353966,0
353967,0
353968,0
353969,0
353970,0
353971,0
353972,2
353973,0
353974,2
353975,0
353976,2
353977,0
353978,0
353979,0
353980,0
353981,0
353982,0
353983,0
353984,2
353985,0
353986,2
353987,0
353988,0
353989,0
353990,0
353991,1
353992,2
353993,2
353994,0
353995,0
353996,2
353997,0
353998,0
353999,0
354000,2
354001,0
354002,2
354003,2
354004,2
354005,0
354006,0
354007,0
354008,0
354009,0
354010,0
354011,0
354012,0
354013,0
354014,0
354015,0
354016,0
354017,0
354018,0
354019,0
354020,0
354021,0
354022,2
354023,0
354024,0
354025,1
354026,0
354027,1
354028,0
354029,0
354030,0
354031,0
354032,0
354033,0
354034,0
354035,0
354036,0
354037,0
354038,0
354039,0
354040,2
354041,0
354042,0
354043,0
354044,0
354045,2
354046,0
354047,0
354048,0
354049,0
354050,0
354051,0
354052,0
354053,0
354054,0
354055,0
354056,0
354057,0
354058,2
354059,1
354060,0
354061,0
354062,0
354063,2
354064,0
354065,0
354066,0
354067,0
354068,2
354069,2
354070,0
354071,0
354072,0
354073,0
354074,1
354075,0
354076,0
354077,0
354078,0
354079,0
354080,0
354081,0
354082,2
354083,0
354084,0
354085,0
354086,0
354087,0
354088,2
354089,1
354090,2
354091,2
354092,0
354093,0
354094,0
354095,0
354096,0
354097,0
354098,0
354099,0
354100,2
354101,0
354102,0
354103,2
354104,0
354105,0
354106,2
354107,2
354108,2
354109,0
354110,2
354111,2
354112,0
354113,0
354114,0
354115,0
354116,2
354117,2
354118,0
354119,0
354120,0
354121,0
354122,0
354123,0
354124,1
354125,0
354126,0
354127,0
354128,0
354129,0
354130,2
354131,0
354132,0
354133,1
354134,2
354135,0
354136,0
354137,0
354138,0
354139,0
354140,0
354141,0
354142,0
354143,2
354144,0
354145,0
354146,2
354147,1
354148,0
354149,0
354150,0
354151,0
354152,0
354153,0
354154,0
354155,0
354156,0
354157,2
354158,0
354159,2
354160,0
354161,0
354162,0
354163,0
354164,0
354165,0
354166,0
354167,0
354168,0
354169,0
354170,0
354171,0
354172,0
354173,2
354174,0
354175,0
354176,0
354177,0
354178,0
354179,2
354180,0
354181,0
354182,0
354183,0
354184,0
354185,0
354186,2
354187,0
354188,0
354189,0
354190,2
354191,0
354192,0
354193,0
354194,0
354195,0
354196,0
354197,0
354198,0
354199,0
354200,0
354201,2
354202,0
354203,0
354204,0
354205,0
354206,0
354207,0
354208,2
354209,0
354210,2
354211,0
354212,2
354213,1
354214,2
354215,2
354216,2
354217,0
354218,0
354219,0
354220,0
354221,0
354222,0
354223,0
354224,0
354225,0
354226,0
354227,2
354228,0
354229,0
354230,0
354231,0
354232,0
354233,0
354234,0
354235,0
354236,0
354237,0
354238,0
354239,0
354240,0
354241,0
354242,0
354243,0
354244,0
354245,0
354246,0
354247,0
354248,0
354249,0
354250,0
354251,0
354252,2
354253,2
354254,0
354255,0
354256,2
354257,0
354258,0
354259,0
354260,0
354261,0
354262,0
354263,0
354264,0
354265,0
354266,1
354267,0
354268,2
354269,0
354270,0
354271,0
354272,0
354273,0
354274,0
354275,0
354276,0
354277,0
354278,0
354279,0
354280,0
354281,0
354282,0
354283,2
354284,2
354285,0
354286,0
354287,0
354288,0
354289,2
354290,2
354291,0
354292,0
354293,0
354294,0
354295,0
354296,0
354297,1
354298,0
354299,2
354300,2
354301,0
354302,2
354303,0
354304,0
354305,2
354306,2
354307,0
354308,0
354309,0
354310,0
354311,2
354312,0
354313,2
354314,0
354315,0
354316,1
354317,0
354318,2
354319,0
354320,0
354321,0
354322,2
354323,1
354324,0
354325,2
354326,2
354327,0
354328,0
354329,2
354330,0
354331,0
354332,0
354333,0
354334,0
354335,0
354336,0
354337,0
354338,2
354339,0
354340,2
354341,1
354342,0
354343,2
354344,0
354345,1
354346,2
354347,0
354348,0
354349,2
354350,0
354351,0
354352,0
354353,0
354354,0
354355,0
354356,0
354357,2
354358,0
354359,0
354360,2
354361,2
354362,0
354363,0
354364,0
354365,0
354366,2
354367,0
354368,0
354369,1
354370,0
354371,0
354372,0
354373,0
354374,0
354375,2
354376,0
354377,0
354378,0
354379,0
354380,0
354381,0
354382,0
354383,0
354384,0
354385,2
354386,0
354387,0
354388,0
354389,0
354390,0
354391,0
354392,0
354393,0
354394,0
354395,2
354396,0
354397,0
354398,0
354399,0
354400,1
354401,2
354402,2
354403,1
354404,0
354405,0
354406,0
354407,0
354408,1
354409,1
354410,0
354411,0
354412,0
354413,0
354414,2
354415,0
354416,0
354417,0
354418,0
354419,0
354420,0
354421,0
354422,2
354423,0
354424,0
354425,0
354426,1
354427,0
354428,0
354429,0
354430,2
354431,0
354432,0
354433,0
354434,2
354435,2
354436,2
354437,0
354438,0
354439,0
354440,2
354441,0
354442,2
354443,0
354444,2
354445,0
354446,0
354447,1
354448,0
354449,0
354450,1
354451,0
354452,2
354453,0
354454,0
354455,0
354456,2
354457,0
354458,0
354459,0
354460,1
354461,0
354462,0
354463,2
354464,0
354465,0
354466,0
354467,2
354468,0
354469,0
354470,0
354471,0
354472,2
354473,0
354474,0
354475,2
354476,2
354477,2
354478,0
354479,0
354480,0
354481,0
354482,0
354483,0
354484,0
354485,0
354486,2
354487,0
354488,0
354489,1
354490,0
354491,0
354492,2
354493,2
354494,0
354495,0
354496,0
354497,0
354498,2
354499,0
354500,0
354501,0
354502,2
354503,0
354504,0
354505,0
354506,0
354507,0
354508,0
354509,0
354510,0
354511,0
354512,0
354513,0
354514,0
354515,0
354516,0
354517,0
354518,0
354519,0
354520,0
354521,1
354522,0
354523,2
354524,0
354525,0
354526,0
354527,0
354528,0
354529,0
354530,0
354531,0
354532,0
354533,0
354534,0
354535,2
354536,0
354537,0
354538,0
354539,0
354540,0
354541,0
354542,0
354543,0
354544,0
354545,2
354546,0
354547,0
354548,2
354549,0
354550,2
354551,2
354552,0
354553,0
354554,0
354555,0
354556,0
354557,0
354558,2
354559,2
354560,2
354561,0
354562,2
354563,0
354564,0
354565,0
354566,0
354567,2
354568,0
354569,2
354570,2
354571,0
354572,0
354573,2
354574,2
354575,0
354576,0
354577,0
354578,0
354579,0
354580,0
354581,2
354582,0
354583,0
354584,2
354585,2
354586,1
354587,0
354588,0
354589,0
354590,0
354591,2
354592,0
354593,0
354594,0
354595,2
354596,0
354597,0
354598,0
354599,2
354600,0
354601,0
354602,2
354603,0
354604,0
354605,0
354606,2
354607,2
354608,0
354609,0
354610,0
354611,2
354612,0
354613,2
354614,1
354615,0
354616,0
354617,0
354618,0
354619,0
354620,0
354621,2
354622,2
354623,0
354624,1
354625,2
354626,0
354627,2
354628,0
354629,0
354630,0
354631,0
354632,0
354633,0
354634,2
354635,0
354636,0
354637,0
354638,0
354639,0
354640,0
354641,0
354642,2
354643,0
354644,0
354645,2
354646,0
354647,2
354648,0
354649,0
354650,0
354651,0
354652,0
354653,1
354654,0
354655,0
354656,0
354657,0
354658,2
354659,2
354660,2
354661,0
354662,0
354663,0
354664,0
354665,2
354666,0
354667,0
354668,2
354669,0
354670,2
354671,0
354672,0
354673,2
354674,2
354675,2
354676,0
354677,0
354678,0
354679,0
354680,0
354681,0
354682,0
354683,2
354684,0
354685,0
354686,2
354687,0
354688,0
354689,0
354690,2
354691,0
354692,0
354693,0
354694,0
354695,0
354696,0
354697,0
354698,0
354699,0
354700,0
354701,2
354702,2
354703,0
354704,0
354705,0
354706,0
354707,0
354708,0
354709,0
354710,0
354711,0
354712,0
354713,2
354714,2
354715,0
354716,0
354717,1
354718,0
354719,0
354720,0
354721,0
354722,0
354723,2
354724,0
354725,0
354726,0
354727,1
354728,2
354729,0
354730,2
354731,0
354732,2
354733,2
354734,0
354735,0
354736,1
354737,0
354738,0
354739,0
354740,0
354741,0
354742,0
354743,0
354744,0
354745,0
354746,0
354747,0
354748,1
354749,0
354750,2
354751,2
354752,0
354753,1
354754,0
354755,0
354756,0
354757,2
354758,2
354759,0
354760,2
354761,2
354762,0
354763,2
354764,2
354765,0
354766,0
354767,2
354768,0
354769,2
354770,2
354771,0
354772,2
354773,2
354774,2
354775,0
354776,2
354777,0
354778,0
354779,0
354780,2
354781,0
354782,0
354783,0
354784,2
354785,0
354786,0
354787,0
354788,0
354789,0
354790,0
354791,1
354792,0
354793,0
354794,0
354795,0
354796,2
354797,0
354798,0
354799,0
354800,1
354801,0
354802,0
354803,0
354804,0
354805,0
354806,1
354807,0
354808,0
354809,0
354810,2
354811,0
354812,2
354813,0
354814,0
354815,0
354816,0
354817,2
354818,0
354819,0
354820,2
354821,2
354822,2
354823,0
354824,2
354825,0
354826,0
354827,0
354828,0
354829,1
354830,0
354831,0
354832,0
354833,0
354834,0
354835,2
354836,0
354837,0
354838,2
354839,0
354840,0
354841,0
354842,0
354843,0
354844,0
354845,0
354846,0
354847,2
354848,0
354849,0
354850,2
354851,0
354852,1
354853,2
354854,1
354855,0
354856,0
354857,2
354858,0
354859,0
354860,0
354861,0
354862,0
354863,2
354864,0
354865,0
354866,0
354867,0
354868,0
354869,0
354870,2
354871,0
354872,0
354873,0
354874,2
354875,0
354876,0
354877,0
354878,0
354879,0
354880,0
354881,2
354882,0
354883,2
354884,0
354885,0
354886,0
354887,0
354888,0
354889,0
354890,0
354891,0
354892,0
354893,0
354894,0
354895,2
354896,0
354897,0
354898,2
354899,0
354900,0
354901,0
354902,0
354903,0
354904,0
354905,0
354906,2
354907,0
354908,0
354909,0
354910,0
354911,2
354912,0
354913,2
354914,0
354915,0
354916,0
354917,0
354918,0
354919,0
354920,0
354921,0
354922,0
354923,2
354924,0
354925,0
354926,2
354927,0
354928,0
354929,0
354930,2
354931,2
354932,0
354933,0
354934,2
354935,0
354936,0
354937,0
354938,0
354939,0
354940,0
354941,0
354942,1
354943,2
354944,1
354945,0
354946,0
354947,0
354948,0
354949,0
354950,0
354951,2
354952,0
354953,0
354954,0
354955,0
354956,0
354957,0
354958,0
354959,2
354960,0
354961,0
354962,2
354963,0
354964,2
354965,0
354966,0
354967,0
354968,2
354969,2
354970,0
354971,0
354972,0
354973,2
354974,0
354975,0
354976,0
354977,0
354978,0
354979,2
354980,2
354981,0
354982,2
354983,0
354984,0
354985,0
354986,0
354987,0
354988,0
354989,2
354990,0
354991,1
354992,2
354993,0
354994,0
354995,0
354996,2
354997,2
354998,0
354999,2
355000,0
355001,0
355002,0
355003,0
355004,0
355005,0
355006,0
355007,0
355008,0
355009,0
355010,0
355011,0
355012,0
355013,0
355014,0
355015,0
355016,0
355017,2
355018,2
355019,0
355020,0
355021,0
355022,0
355023,0
355024,0
355025,2
355026,0
355027,0
355028,0
355029,0
355030,0
355031,2
355032,2
355033,0
355034,1
355035,0
355036,2
355037,2
355038,2
355039,0
355040,0
355041,2
355042,0
355043,2
355044,0
355045,0
355046,0
355047,0
355048,0
355049,0
355050,0
355051,2
355052,0
355053,0
355054,2
355055,0
355056,2
355057,0
355058,2
355059,0
355060,0
355061,0
355062,2
355063,1
355064,0
355065,0
355066,2
355067,2
355068,0
355069,0
355070,0
355071,0
355072,0
355073,2
355074,0
355075,2
355076,0
355077,0
355078,0
355079,0
355080,0
355081,0
355082,0
355083,0
355084,2
355085,0
355086,0
355087,0
355088,0
355089,0
355090,0
355091,0
355092,0
355093,0
355094,0
355095,2
355096,2
355097,1
355098,1
355099,0
355100,0
355101,2
355102,0
355103,0
355104,0
355105,2
355106,0
355107,0
355108,0
355109,0
355110,2
355111,0
355112,1
355113,0
355114,0
355115,1
355116,0
355117,0
355118,0
355119,0
355120,0
355121,0
355122,0
355123,0
355124,0
355125,0
355126,0
355127,0
355128,0
355129,0
355130,0
355131,2
355132,2
355133,2
355134,0
355135,2
355136,1
355137,0
355138,0
355139,0
355140,0
355141,0
355142,0
355143,2
355144,0
355145,1
355146,0
355147,0
355148,0
355149,0
355150,2
355151,0
355152,2
355153,0
355154,0
355155,0
355156,2
355157,0
355158,0
355159,2
355160,0
355161,0
355162,2
355163,0
355164,0
355165,0
355166,0
355167,0
355168,0
355169,0
355170,2
355171,2
355172,0
355173,0
355174,0
355175,2
355176,0
355177,2
355178,2
355179,0
355180,0
355181,0
355182,2
355183,2
355184,0
355185,0
355186,0
355187,0
355188,2
355189,0
355190,0
355191,0
355192,2
355193,0
355194,2
355195,0
355196,0
355197,0
355198,0
355199,0
355200,0
355201,0
355202,0
355203,0
355204,0
355205,2
355206,2
355207,0
355208,0
355209,0
355210,1
355211,0
355212,0
355213,0
355214,2
355215,0
355216,0
355217,0
355218,0
355219,0
355220,0
355221,1
355222,0
355223,2
355224,0
355225,2
355226,2
355227,0
355228,0
355229,0
355230,0
355231,1
355232,0
355233,0
355234,0
355235,0
355236,2
355237,0
355238,0
355239,2
355240,0
355241,0
355242,0
355243,2
355244,0
355245,0
355246,0
355247,2
355248,0
355249,0
355250,2
355251,0
355252,2
355253,2
355254,0
355255,2
355256,0
355257,0
355258,0
355259,2
355260,0
355261,0
355262,1
355263,0
355264,0
355265,0
355266,0
355267,0
355268,0
355269,0
355270,0
355271,0
355272,2
355273,0
355274,1
355275,0
355276,0
355277,2
355278,0
355279,2
355280,0
355281,0
355282,0
355283,0
355284,2
355285,0
355286,0
355287,0
355288,0
355289,0
355290,0
355291,0
355292,0
355293,0
355294,0
355295,2
355296,0
355297,0
355298,2
355299,2
355300,0
355301,2
355302,0
355303,0
355304,2
355305,0
355306,0
355307,2
355308,0
355309,0
355310,0
355311,0
355312,0
355313,2
355314,0
355315,0
355316,2
355317,0
355318,0
355319,0
355320,2
355321,0
355322,2
355323,1
355324,2
355325,2
355326,0
355327,2
355328,0
355329,2
355330,0
355331,0
355332,2
355333,0
355334,0
355335,2
355336,0
355337,0
355338,0
355339,0
355340,0
355341,2
355342,0
355343,0
355344,0
355345,0
355346,0
355347,0
355348,2
355349,2
355350,0
355351,0
355352,2
355353,0
355354,0
355355,0
355356,0
355357,0
355358,0
355359,2
355360,0
355361,0
355362,0
355363,0
355364,0
355365,0
355366,2
355367,0
355368,2
355369,0
355370,0
355371,0
355372,0
355373,0
355374,2
355375,0
355376,2
355377,0
355378,0
355379,2
355380,2
355381,2
355382,0
355383,0
355384,0
355385,0
355386,0
355387,1
355388,2
355389,2
355390,1
355391,2
355392,0
355393,2
355394,2
355395,0
355396,0
355397,0
355398,0
355399,2
355400,0
355401,0
355402,2
355403,0
355404,0
355405,0
355406,0
355407,2
355408,0
355409,2
355410,2
355411,0
355412,0
355413,0
355414,0
355415,0
355416,0
355417,0
355418,0
355419,0
355420,0
355421,0
355422,0
355423,0
355424,0
355425,0
355426,2
355427,0
355428,0
355429,0
355430,0
355431,0
355432,0
355433,0
355434,2
355435,0
355436,2
355437,0
355438,2
355439,0
355440,2
355441,0
355442,2
355443,0
355444,0
355445,0
355446,0
355447,1
355448,0
355449,2
355450,2
355451,0
355452,0
355453,0
355454,0
355455,2
355456,0
355457,2
355458,2
355459,0
355460,0
355461,2
355462,0
355463,0
355464,2
355465,2
355466,0
355467,0
355468,2
355469,0
355470,0
355471,0
355472,0
355473,0
355474,0
355475,0
355476,0
355477,0
355478,0
355479,0
355480,0
355481,0
355482,0
355483,0
355484,0
355485,2
355486,0
355487,2
355488,0
355489,0
355490,0
355491,0
355492,0
355493,0
355494,0
355495,2
355496,2
355497,2
355498,0
355499,0
355500,0
355501,0
355502,0
355503,0
355504,2
355505,0
355506,0
355507,0
355508,2
355509,0
355510,2
355511,0
355512,0
355513,0
355514,0
355515,0
355516,0
355517,0
355518,0
355519,0
355520,0
355521,2
355522,0
355523,0
355524,0
355525,0
355526,0
355527,0
355528,0
355529,0
355530,0
355531,0
355532,0
355533,0
355534,0
355535,0
355536,0
355537,0
355538,0
355539,0
355540,0
355541,0
355542,0
355543,0
355544,0
355545,2
355546,0
355547,0
355548,0
355549,0
355550,0
355551,2
355552,2
355553,2
355554,0
355555,0
355556,0
355557,0
355558,0
355559,0
355560,0
355561,0
355562,2
355563,0
355564,0
355565,0
355566,0
355567,0
355568,0
355569,2
355570,0
355571,2
355572,0
355573,0
355574,2
355575,2
355576,0
355577,1
355578,0
355579,0
355580,2
355581,0
355582,0
355583,0
